,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Date,Time,line_revenue
3780,489785,85066,CREAM SWEETHEART MINI CHEST,2,2009-12-02 11:51:00,12.75,14653.0,United Kingdom,2009-12-02,11:51:00,25.5
3782,489785,85135A,YELLOW DRAGONFLY HELICOPTER,1,2009-12-02 11:51:00,7.95,14653.0,United Kingdom,2009-12-02,11:51:00,7.95
3783,489785,85135B,BLUE DRAGONFLY HELICOPTER,1,2009-12-02 11:51:00,7.95,14653.0,United Kingdom,2009-12-02,11:51:00,7.95
3838,489787,21843,RETRO SPOT CAKE STAND,1,2009-12-02 11:53:00,10.95,15542.0,United Kingdom,2009-12-02,11:53:00,10.95
3856,489787,84562B,BLUE/WHITE RIBBED MELAMINE JUG,1,2009-12-02 11:53:00,7.95,15542.0,United Kingdom,2009-12-02,11:53:00,7.95
3871,489787,37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,1,2009-12-02 11:53:00,9.95,15542.0,United Kingdom,2009-12-02,11:53:00,9.95
3883,489787,20748,KENSINGTON COFFEE SET,1,2009-12-02 11:53:00,12.75,15542.0,United Kingdom,2009-12-02,11:53:00,12.75
3884,489787,20747,PICCADILLY TEA SET,2,2009-12-02 11:53:00,14.95,15542.0,United Kingdom,2009-12-02,11:53:00,29.9
3888,489787,37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,1,2009-12-02 11:53:00,9.95,15542.0,United Kingdom,2009-12-02,11:53:00,9.95
3958,489791,20748,KENSINGTON COFFEE SET,2,2009-12-02 12:06:00,12.75,15542.0,United Kingdom,2009-12-02,12:06:00,25.5
4006,489792,35599B,BLACK CHRISTMAS TREE 120CM,1,2009-12-02 12:06:00,8.49,14527.0,United Kingdom,2009-12-02,12:06:00,8.49
4013,489792,84968E,S/16 VINTAGE BLACK CUTLERY,1,2009-12-02 12:06:00,12.75,14527.0,United Kingdom,2009-12-02,12:06:00,12.75
4014,489792,84968B,S/16 VINTAGE IVORY CUTLERY,2,2009-12-02 12:06:00,12.75,14527.0,United Kingdom,2009-12-02,12:06:00,25.5
4015,489792,21359,RELAX LARGE WOOD LETTERS,1,2009-12-02 12:06:00,15.95,14527.0,United Kingdom,2009-12-02,12:06:00,15.95
4022,489792,79065A,TEATIME ROUND CAKE TINS ,4,2009-12-02 12:06:00,9.95,14527.0,United Kingdom,2009-12-02,12:06:00,39.8
4023,489792,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,2009-12-02 12:06:00,9.95,14527.0,United Kingdom,2009-12-02,12:06:00,9.95
4025,489792,21217,RED SPOTTY ROUND CAKE TINS,4,2009-12-02 12:06:00,9.95,14527.0,United Kingdom,2009-12-02,12:06:00,39.8
4027,489792,21843,RETRO SPOT CAKE STAND,1,2009-12-02 12:06:00,10.95,14527.0,United Kingdom,2009-12-02,12:06:00,10.95
4029,489792,21777,RECIPE BOX WITH METAL HEART,2,2009-12-02 12:06:00,7.95,14527.0,United Kingdom,2009-12-02,12:06:00,15.9
4030,489792,21257,VICTORIAN SEWING BOX MEDIUM,2,2009-12-02 12:06:00,7.95,14527.0,United Kingdom,2009-12-02,12:06:00,15.9
4031,489792,22193,RED DINER WALL CLOCK,2,2009-12-02 12:06:00,8.5,14527.0,United Kingdom,2009-12-02,12:06:00,17.0
4033,489792,84623,PINK GINGHAM ROSE FLOOR CUSHION,3,2009-12-02 12:06:00,7.95,14527.0,United Kingdom,2009-12-02,12:06:00,23.85
4034,489792,21258,VICTORIAN SEWING BOX LARGE,8,2009-12-02 12:06:00,10.95,14527.0,United Kingdom,2009-12-02,12:06:00,87.6
4039,489792,84619,BLUE GINGHAM ROSE QUILT ,1,2009-12-02 12:06:00,45.95,14527.0,United Kingdom,2009-12-02,12:06:00,45.95
4040,489792,21628,TRIANGULAR POUFFE VINTAGE ,1,2009-12-02 12:06:00,14.95,14527.0,United Kingdom,2009-12-02,12:06:00,14.95
4052,489793,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2009-12-02 12:09:00,7.95,17476.0,United Kingdom,2009-12-02,12:09:00,15.9
4057,489793,84405A,S/3 PINK COL METAL BASKET W HANDLE,1,2009-12-02 12:09:00,12.75,17476.0,United Kingdom,2009-12-02,12:09:00,12.75
4058,489793,35400,WOODEN BOX ADVENT CALENDAR ,2,2009-12-02 12:09:00,8.95,17476.0,United Kingdom,2009-12-02,12:09:00,17.9
4061,489793,85066,CREAM SWEETHEART MINI CHEST,2,2009-12-02 12:09:00,12.75,17476.0,United Kingdom,2009-12-02,12:09:00,25.5
4064,489793,22172,METAL SHELF WITH RAIL ,2,2009-12-02 12:09:00,8.5,17476.0,United Kingdom,2009-12-02,12:09:00,17.0
4075,489795,82486,WOOD S/3 CABINET ANT WHITE FINISH,8,2009-12-02 12:13:00,7.95,14440.0,United Kingdom,2009-12-02,12:13:00,63.6
4119,489797,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,2009-12-02 12:19:00,8.5,15581.0,United Kingdom,2009-12-02,12:19:00,8.5
4124,489797,20748,KENSINGTON COFFEE SET,1,2009-12-02 12:19:00,12.75,15581.0,United Kingdom,2009-12-02,12:19:00,12.75
4131,489798,22215,CAKE STAND WHITE TWO TIER LACE,2,2009-12-02 12:22:00,8.5,13740.0,United Kingdom,2009-12-02,12:22:00,17.0
4139,489798,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,2009-12-02 12:22:00,7.95,13740.0,United Kingdom,2009-12-02,12:22:00,15.9
4172,489800,84813,SET OF 4 DIAMOND NAPKIN RINGS,1,2009-12-02 12:26:00,12.75,17768.0,United Kingdom,2009-12-02,12:26:00,12.75
4199,489802,21353,SILVER SLEIGHBELL  WREATH,1,2009-12-02 12:32:00,7.95,15581.0,United Kingdom,2009-12-02,12:32:00,7.95
4226,489802,21685,MEDINA STAMPED METAL TRAY ,1,2009-12-02 12:32:00,14.95,15581.0,United Kingdom,2009-12-02,12:32:00,14.95
4265,489805,84600,NEW BAROQUE JEWELLERY BOX ,1,2009-12-02 12:39:00,7.95,17377.0,United Kingdom,2009-12-02,12:39:00,7.95
4267,489805,21477,STRING OF 20 ROSE LIGHTS,2,2009-12-02 12:39:00,12.75,17377.0,United Kingdom,2009-12-02,12:39:00,25.5
4270,489805,84813,SET OF 4 DIAMOND NAPKIN RINGS,1,2009-12-02 12:39:00,12.75,17377.0,United Kingdom,2009-12-02,12:39:00,12.75
4271,489805,21621,VINTAGE UNION JACK BUNTING,2,2009-12-02 12:39:00,8.5,17377.0,United Kingdom,2009-12-02,12:39:00,17.0
4299,489807,21681,GIANT MEDINA STAMPED METAL BOWL ,1,2009-12-02 12:43:00,9.95,15581.0,United Kingdom,2009-12-02,12:43:00,9.95
4321,489807,35400,WOODEN BOX ADVENT CALENDAR ,2,2009-12-02 12:43:00,8.95,15581.0,United Kingdom,2009-12-02,12:43:00,17.9
4348,489810,22415,WHITE TISSUE REAM,4,2009-12-02 12:47:00,7.95,18108.0,United Kingdom,2009-12-02,12:47:00,31.8
4354,489810,20749,ASSORTED COLOUR MINI CASES,2,2009-12-02 12:47:00,7.95,18108.0,United Kingdom,2009-12-02,12:47:00,15.9
4363,489810,22120,WELCOME  WOODEN BLOCK LETTERS,3,2009-12-02 12:47:00,9.95,18108.0,United Kingdom,2009-12-02,12:47:00,29.849999999999998
4388,489812,85066,CREAM SWEETHEART MINI CHEST,1,2009-12-02 13:00:00,12.75,17377.0,United Kingdom,2009-12-02,13:00:00,12.75
4392,489812,90035C,"PEARL & SHELL 42""NECKL. IVORY",19,2009-12-02 13:00:00,10.75,17377.0,United Kingdom,2009-12-02,13:00:00,204.25
4405,489812,90035B,"PEARL & SHELL 42""NECKL. PINK",36,2009-12-02 13:00:00,8.49,17377.0,United Kingdom,2009-12-02,13:00:00,305.64
4407,489812,84600,NEW BAROQUE JEWELLERY BOX ,1,2009-12-02 13:00:00,7.95,17377.0,United Kingdom,2009-12-02,13:00:00,7.95
4459,489814,21843,RETRO SPOT CAKE STAND,1,2009-12-02 13:06:00,10.95,14669.0,United Kingdom,2009-12-02,13:06:00,10.95
4471,489814,21527,RETRO SPOT TRADITIONAL TEAPOT ,1,2009-12-02 13:06:00,7.95,14669.0,United Kingdom,2009-12-02,13:06:00,7.95
4481,489814,21217,RED SPOTTY ROUND CAKE TINS,2,2009-12-02 13:06:00,9.95,14669.0,United Kingdom,2009-12-02,13:06:00,19.9
4504,489815,85164B,BLACK BAROQUE CUCKOO CLOCK,1,2009-12-02 13:10:00,12.75,17909.0,United Kingdom,2009-12-02,13:10:00,12.75
4505,489815,85168B,BLACK BAROQUE CARRIAGE CLOCK,1,2009-12-02 13:10:00,9.95,17909.0,United Kingdom,2009-12-02,13:10:00,9.95
4506,489815,85168A,WHITE BAROQUE CARRIAGE CLOCK,1,2009-12-02 13:10:00,9.95,17909.0,United Kingdom,2009-12-02,13:10:00,9.95
4513,489816,21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,1,2009-12-02 13:20:00,7.95,16086.0,United Kingdom,2009-12-02,13:20:00,7.95
4514,489816,84795E,RIO PINK STRIPE HAMMOCK,2,2009-12-02 13:20:00,7.95,16086.0,United Kingdom,2009-12-02,13:20:00,15.9
4516,489816,21621,VINTAGE UNION JACK BUNTING,1,2009-12-02 13:20:00,8.5,16086.0,United Kingdom,2009-12-02,13:20:00,8.5
4534,489816,78056,CAMOUFLAGE BACKPACK ON WHEELS,2,2009-12-02 13:20:00,9.95,16086.0,United Kingdom,2009-12-02,13:20:00,19.9
4535,489817,22215,CAKE STAND WHITE TWO TIER LACE,12,2009-12-02 13:22:00,7.65,16711.0,United Kingdom,2009-12-02,13:22:00,91.80000000000001
4560,489818,21257,VICTORIAN SEWING BOX MEDIUM,2,2009-12-02 13:23:00,7.95,16233.0,United Kingdom,2009-12-02,13:23:00,15.9
4561,489818,21258,VICTORIAN SEWING BOX LARGE,8,2009-12-02 13:23:00,10.95,16233.0,United Kingdom,2009-12-02,13:23:00,87.6
4577,489822,90062,CARNIVAL BRACELET,8,2009-12-02 13:26:00,12.75,14204.0,United Kingdom,2009-12-02,13:26:00,102.0
4591,489822,85136A,YELLOW SHARK HELICOPTER,1,2009-12-02 13:26:00,7.95,14204.0,United Kingdom,2009-12-02,13:26:00,7.95
4614,489822,20750, RED/WHITE DOT MINI CASES,1,2009-12-02 13:26:00,7.95,14204.0,United Kingdom,2009-12-02,13:26:00,7.95
4657,489824,22215,CAKE STAND WHITE TWO TIER LACE,1,2009-12-02 13:33:00,8.5,16797.0,United Kingdom,2009-12-02,13:33:00,8.5
4677,489825,21843,RETRO SPOT CAKE STAND,1,2009-12-02 13:34:00,10.95,16126.0,United Kingdom,2009-12-02,13:34:00,10.95
4678,489825,21632,VINTAGE PINK DECORATIVE PARASOL,1,2009-12-02 13:34:00,12.75,16126.0,United Kingdom,2009-12-02,13:34:00,12.75
4679,489825,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2009-12-02 13:34:00,9.95,16126.0,United Kingdom,2009-12-02,13:34:00,19.9
4690,489826,84619,BLUE GINGHAM ROSE QUILT ,1,2009-12-02 13:39:00,45.95,17867.0,United Kingdom,2009-12-02,13:39:00,45.95
4718,489829,21768,WALL MOUNTED VINTAGE ORGANISER,1,2009-12-02 13:53:00,14.95,16525.0,United Kingdom,2009-12-02,13:53:00,14.95
4725,489830,90148,LONG SILVER NECKLACE PASTEL FLOWER,2,2009-12-02 13:57:00,12.75,13623.0,United Kingdom,2009-12-02,13:57:00,25.5
4730,489830,90180A,BLACK+WHITE NECKLACE W TASSEL,3,2009-12-02 13:57:00,9.95,13623.0,United Kingdom,2009-12-02,13:57:00,29.849999999999998
4731,489830,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,2,2009-12-02 13:57:00,9.95,13623.0,United Kingdom,2009-12-02,13:57:00,19.9
4767,489830,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,2009-12-02 13:57:00,9.95,13623.0,United Kingdom,2009-12-02,13:57:00,9.95
4768,489830,21784,SHOE SHINE BOX ,1,2009-12-02 13:57:00,9.95,13623.0,United Kingdom,2009-12-02,13:57:00,9.95
4786,489830,90175D,TIGRIS EYE CHUNKY CHARM BRACELET,2,2009-12-02 13:57:00,8.95,13623.0,United Kingdom,2009-12-02,13:57:00,17.9
4806,489832,47570,ENGLISH ROSE TABLE CLOTH,1,2009-12-02 14:06:00,10.65,14549.0,United Kingdom,2009-12-02,14:06:00,10.65
4841,489832,21621,VINTAGE UNION JACK BUNTING,4,2009-12-02 14:06:00,8.5,14549.0,United Kingdom,2009-12-02,14:06:00,34.0
4849,489834,21217,RED SPOTTY ROUND CAKE TINS,24,2009-12-02 14:09:00,8.95,14106.0,United Kingdom,2009-12-02,14:09:00,214.79999999999998
4868,489833,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,2009-12-02 14:09:00,8.5,14980.0,United Kingdom,2009-12-02,14:09:00,8.5
4871,489833,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,1,2009-12-02 14:09:00,12.75,14980.0,United Kingdom,2009-12-02,14:09:00,12.75
4898,489837,21353,SILVER SLEIGHBELL  WREATH,3,2009-12-02 14:21:00,7.95,14396.0,United Kingdom,2009-12-02,14:21:00,23.85
4921,489837,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2009-12-02 14:21:00,7.95,14396.0,United Kingdom,2009-12-02,14:21:00,15.9
4923,489840,20747,PICCADILLY TEA SET,6,2009-12-02 14:22:00,14.95,14122.0,United Kingdom,2009-12-02,14:22:00,89.69999999999999
4936,489855,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,2009-12-02 14:34:00,16.95,16987.0,United Kingdom,2009-12-02,14:34:00,16.95
5919,489863,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,1,2009-12-02 14:55:00,16.95,15917.0,United Kingdom,2009-12-02,14:55:00,16.95
5928,489864,22415,WHITE TISSUE REAM,1,2009-12-02 14:56:00,7.95,14987.0,United Kingdom,2009-12-02,14:56:00,7.95
5931,489865,20748,KENSINGTON COFFEE SET,1,2009-12-02 15:01:00,12.75,14080.0,United Kingdom,2009-12-02,15:01:00,12.75
5932,489865,22192,BLUE DINER WALL CLOCK,1,2009-12-02 15:01:00,8.5,14080.0,United Kingdom,2009-12-02,15:01:00,8.5
5933,489865,22191,EAU DE NIL DINER WALL CLOCK,1,2009-12-02 15:01:00,8.5,14080.0,United Kingdom,2009-12-02,15:01:00,8.5
5934,489865,46775B,BERRIES CHUNKY KNITTED THROW ,2,2009-12-02 15:01:00,16.95,14080.0,United Kingdom,2009-12-02,15:01:00,33.9
5946,489865,84968F,S/16 VINTAGE SKY BLUE CUTLERY,1,2009-12-02 15:01:00,12.75,14080.0,United Kingdom,2009-12-02,15:01:00,12.75
5948,489865,20747,PICCADILLY TEA SET,1,2009-12-02 15:01:00,14.95,14080.0,United Kingdom,2009-12-02,15:01:00,14.95
6004,489866,21217,RED SPOTTY ROUND CAKE TINS,1,2009-12-02 15:04:00,9.95,16200.0,United Kingdom,2009-12-02,15:04:00,9.95
6055,489866,85164B,BLACK BAROQUE CUCKOO CLOCK,1,2009-12-02 15:04:00,12.75,16200.0,United Kingdom,2009-12-02,15:04:00,12.75
6056,489866,85163A,WHITE BAROQUE WALL CLOCK ,1,2009-12-02 15:04:00,12.75,16200.0,United Kingdom,2009-12-02,15:04:00,12.75
6057,489866,85165,CANDY PINK FRENCH BOUDOIR CLOCK,2,2009-12-02 15:04:00,9.95,16200.0,United Kingdom,2009-12-02,15:04:00,19.9
6083,489868,84690,S/2 BEACH HUT STOOLS,6,2009-12-02 15:10:00,7.95,15794.0,United Kingdom,2009-12-02,15:10:00,47.7
6092,489868,22415,WHITE TISSUE REAM,1,2009-12-02 15:10:00,7.95,15794.0,United Kingdom,2009-12-02,15:10:00,7.95
6116,489871,21217,RED SPOTTY ROUND CAKE TINS,12,2009-12-02 15:17:00,8.95,15523.0,United Kingdom,2009-12-02,15:17:00,107.39999999999999
6117,489871,37449,CERAMIC CAKE STAND + HANGING CAKES,16,2009-12-02 15:17:00,8.5,15523.0,United Kingdom,2009-12-02,15:17:00,136.0
6126,489872,21621,VINTAGE UNION JACK BUNTING,2,2009-12-02 15:28:00,8.5,15615.0,United Kingdom,2009-12-02,15:28:00,17.0
6159,489875,84765,SILVER ROCOCO CANDELABRA,3,2009-12-02 15:41:00,12.75,17841.0,United Kingdom,2009-12-02,15:41:00,38.25
6160,489875,79072,TEATIME CAKE TIN WITH HANDLE,1,2009-12-02 15:41:00,9.95,17841.0,United Kingdom,2009-12-02,15:41:00,9.95
6170,489875,20747,PICCADILLY TEA SET,1,2009-12-02 15:41:00,14.95,17841.0,United Kingdom,2009-12-02,15:41:00,14.95
6181,489875,21299,EDWARDIAN TOILET ROLL UNIT ,1,2009-12-02 15:41:00,12.75,17841.0,United Kingdom,2009-12-02,15:41:00,12.75
6213,489875,84968C,S/16 VINTAGE PISTACHIO CUTLERY,1,2009-12-02 15:41:00,12.75,17841.0,United Kingdom,2009-12-02,15:41:00,12.75
6225,489875,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,2009-12-02 15:41:00,7.95,17841.0,United Kingdom,2009-12-02,15:41:00,7.95
6243,489875,21353,SILVER SLEIGHBELL  WREATH,1,2009-12-02 15:41:00,7.95,17841.0,United Kingdom,2009-12-02,15:41:00,7.95
6247,489875,35599B,BLACK CHRISTMAS TREE 120CM,1,2009-12-02 15:41:00,8.49,17841.0,United Kingdom,2009-12-02,15:41:00,8.49
6249,489875,35400,WOODEN BOX ADVENT CALENDAR ,1,2009-12-02 15:41:00,8.95,17841.0,United Kingdom,2009-12-02,15:41:00,8.95
6295,489878,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2009-12-02 15:51:00,9.95,15989.0,United Kingdom,2009-12-02,15:51:00,9.95
6296,489878,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2009-12-02 15:51:00,9.95,15989.0,United Kingdom,2009-12-02,15:51:00,9.95
6309,489878,84572,6 HOOK JEWEL STAND LILAC DRESS,1,2009-12-02 15:51:00,8.49,15989.0,United Kingdom,2009-12-02,15:51:00,8.49
6310,489879,21353,SILVER SLEIGHBELL  WREATH,1,2009-12-02 16:02:00,7.95,17660.0,United Kingdom,2009-12-02,16:02:00,7.95
6363,489880,90014C,SILVER/BLACK ORBIT NECKLACE,1,2009-12-02 16:18:00,9.95,13313.0,United Kingdom,2009-12-02,16:18:00,9.95
6364,489880,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,2,2009-12-02 16:18:00,8.5,13313.0,United Kingdom,2009-12-02,16:18:00,17.0
6390,489883,20749,ASSORTED COLOUR MINI CASES,4,2009-12-02 16:24:00,7.95,12437.0,France,2009-12-02,16:24:00,31.8
6391,489883,20750, RED/WHITE DOT MINI CASES,4,2009-12-02 16:24:00,7.95,12437.0,France,2009-12-02,16:24:00,31.8
6406,489883,POST,POSTAGE,3,2009-12-02 16:24:00,18.0,12437.0,France,2009-12-02,16:24:00,54.0
6424,489888,20750, RED/WHITE DOT MINI CASES,2,2009-12-02 16:49:00,7.95,14841.0,United Kingdom,2009-12-02,16:49:00,15.9
6445,489889,21681,GIANT MEDINA STAMPED METAL BOWL ,24,2009-12-02 16:52:00,8.5,14646.0,Netherlands,2009-12-02,16:52:00,204.0
6582,489904,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2009-12-03 10:02:00,7.95,13979.0,United Kingdom,2009-12-03,10:02:00,15.9
6592,489904,22177,5 HOOK BLACKBOARD ORGANISER ,1,2009-12-03 10:02:00,9.95,13979.0,United Kingdom,2009-12-03,10:02:00,9.95
6601,489905,22120,WELCOME  WOODEN BLOCK LETTERS,9,2009-12-03 10:03:00,9.95,13800.0,United Kingdom,2009-12-03,10:03:00,89.55
6623,489907,22283,6 EGG HOUSE PAINTED WOOD,2,2009-12-03 10:17:00,7.95,14915.0,United Kingdom,2009-12-03,10:17:00,15.9
6699,489912,22166,"WALL MIRROR , RECT DIAMANTE, PINK/",3,2009-12-03 10:26:00,7.95,13931.0,United Kingdom,2009-12-03,10:26:00,23.85
6701,489912,22180,RETRO SPOT LAMP,4,2009-12-03 10:26:00,9.95,13931.0,United Kingdom,2009-12-03,10:26:00,39.8
6713,489913,22283,6 EGG HOUSE PAINTED WOOD,2,2009-12-03 10:28:00,7.95,13931.0,United Kingdom,2009-12-03,10:28:00,15.9
6725,489914,85066,CREAM SWEETHEART MINI CHEST,4,2009-12-03 10:28:00,12.75,12921.0,United Kingdom,2009-12-03,10:28:00,51.0
6758,489932,21629,SQUARE FLOOR CUSHION VINTAGE PINK ,2,2009-12-03 10:49:00,7.95,14347.0,United Kingdom,2009-12-03,10:49:00,15.9
6763,489935,21769,VINTAGE POST OFFICE CABINET,1,2009-12-03 10:51:00,79.95,12934.0,United Kingdom,2009-12-03,10:51:00,79.95
6777,489996,20748,KENSINGTON COFFEE SET,1,2009-12-03 11:10:00,12.75,17209.0,United Kingdom,2009-12-03,11:10:00,12.75
6787,489998,22184,CAKE STAND VICTORIAN FILIGREE LARGE,2,2009-12-03 11:19:00,8.5,15658.0,United Kingdom,2009-12-03,11:19:00,17.0
6886,490005,22177,5 HOOK BLACKBOARD ORGANISER ,4,2009-12-03 11:57:00,9.95,13993.0,United Kingdom,2009-12-03,11:57:00,39.8
6890,490005,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,3,2009-12-03 11:57:00,12.75,13993.0,United Kingdom,2009-12-03,11:57:00,38.25
6915,490008,21784,SHOE SHINE BOX ,2,2009-12-03 12:10:00,9.95,15768.0,United Kingdom,2009-12-03,12:10:00,19.9
6920,490008,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,2009-12-03 12:10:00,8.5,15768.0,United Kingdom,2009-12-03,12:10:00,8.5
6938,490008,37503,TEA TIME CAKE STAND IN GIFT BOX,1,2009-12-03 12:10:00,10.75,15768.0,United Kingdom,2009-12-03,12:10:00,10.75
6952,490008,20750, RED/WHITE DOT MINI CASES,1,2009-12-03 12:10:00,7.95,15768.0,United Kingdom,2009-12-03,12:10:00,7.95
6953,490008,20749,ASSORTED COLOUR MINI CASES,1,2009-12-03 12:10:00,7.95,15768.0,United Kingdom,2009-12-03,12:10:00,7.95
6970,490008,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,2009-12-03 12:10:00,7.95,15768.0,United Kingdom,2009-12-03,12:10:00,47.7
6971,490008,85067,CREAM SWEETHEART WALL CABINET,1,2009-12-03 12:10:00,18.95,15768.0,United Kingdom,2009-12-03,12:10:00,18.95
6972,490008,21781,MA CAMPAGNE CUTLERY BOX,2,2009-12-03 12:10:00,14.95,15768.0,United Kingdom,2009-12-03,12:10:00,29.9
6999,490009,37503,TEA TIME CAKE STAND IN GIFT BOX,3,2009-12-03 12:13:00,10.75,12835.0,United Kingdom,2009-12-03,12:13:00,32.25
7006,490009,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2009-12-03 12:13:00,9.95,12835.0,United Kingdom,2009-12-03,12:13:00,39.8
7022,490012,21054,NURSE'S BAG SOFT TOY,9,2009-12-03 12:27:00,8.95,15179.0,United Kingdom,2009-12-03,12:27:00,80.55
7023,490012,21056,DOCTOR'S BAG SOFT TOY,9,2009-12-03 12:27:00,8.95,15179.0,United Kingdom,2009-12-03,12:27:00,80.55
7032,490012,85066,CREAM SWEETHEART MINI CHEST,2,2009-12-03 12:27:00,12.75,15179.0,United Kingdom,2009-12-03,12:27:00,25.5
7033,490012,85067,CREAM SWEETHEART WALL CABINET,2,2009-12-03 12:27:00,18.95,15179.0,United Kingdom,2009-12-03,12:27:00,37.9
7034,490012,21303,FILIGREE WALL MIRROR  ANTIQUE WHITE,4,2009-12-03 12:27:00,14.75,15179.0,United Kingdom,2009-12-03,12:27:00,59.0
7107,490011,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,2,2009-12-03 12:27:00,8.5,16918.0,United Kingdom,2009-12-03,12:27:00,17.0
7176,490014,21843,RETRO SPOT CAKE STAND,1,2009-12-03 12:28:00,10.95,15466.0,United Kingdom,2009-12-03,12:28:00,10.95
7177,490014,21217,RED SPOTTY ROUND CAKE TINS,2,2009-12-03 12:28:00,9.95,15466.0,United Kingdom,2009-12-03,12:28:00,19.9
7189,490014,20750, RED/WHITE DOT MINI CASES,1,2009-12-03 12:28:00,7.95,15466.0,United Kingdom,2009-12-03,12:28:00,7.95
7194,490014,21621,VINTAGE UNION JACK BUNTING,2,2009-12-03 12:28:00,8.5,15466.0,United Kingdom,2009-12-03,12:28:00,17.0
7244,490017,37503,TEA TIME CAKE STAND IN GIFT BOX,2,2009-12-03 12:31:00,10.75,14159.0,United Kingdom,2009-12-03,12:31:00,21.5
7291,490017,84690,S/2 BEACH HUT STOOLS,1,2009-12-03 12:31:00,7.95,14159.0,United Kingdom,2009-12-03,12:31:00,7.95
7313,490019,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,2009-12-03 12:34:00,7.95,17581.0,United Kingdom,2009-12-03,12:34:00,15.9
7315,490019,21153,RED SPOTTY TABLECLOTH ,2,2009-12-03 12:34:00,10.65,17581.0,United Kingdom,2009-12-03,12:34:00,21.3
7319,490019,22180,RETRO SPOT LAMP,5,2009-12-03 12:34:00,9.95,17581.0,United Kingdom,2009-12-03,12:34:00,49.75
7334,490023,21769,VINTAGE POST OFFICE CABINET,1,2009-12-03 12:38:00,79.95,16168.0,United Kingdom,2009-12-03,12:38:00,79.95
7338,490024,20749,ASSORTED COLOUR MINI CASES,2,2009-12-03 12:40:00,7.95,14606.0,United Kingdom,2009-12-03,12:40:00,15.9
7371,490024,35400,WOODEN BOX ADVENT CALENDAR ,2,2009-12-03 12:40:00,8.95,14606.0,United Kingdom,2009-12-03,12:40:00,17.9
7396,490034,85066,CREAM SWEETHEART MINI CHEST,1,2009-12-03 12:45:00,12.75,17287.0,United Kingdom,2009-12-03,12:45:00,12.75
7418,490045,22415,WHITE TISSUE REAM,1,2009-12-03 12:50:00,7.95,17287.0,United Kingdom,2009-12-03,12:50:00,7.95
7506,490052,21360,JOY LARGE WOOD LETTERS,1,2009-12-03 13:09:00,9.95,13895.0,United Kingdom,2009-12-03,13:09:00,9.95
7510,490052,21621,VINTAGE UNION JACK BUNTING,4,2009-12-03 13:09:00,8.5,13895.0,United Kingdom,2009-12-03,13:09:00,34.0
7521,490052,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2009-12-03 13:09:00,12.75,13895.0,United Kingdom,2009-12-03,13:09:00,25.5
7524,490052,21761,WOOD AND GLASS MEDICINE CABINET,1,2009-12-03 13:09:00,29.95,13895.0,United Kingdom,2009-12-03,13:09:00,29.95
7525,490052,21768,WALL MOUNTED VINTAGE ORGANISER,1,2009-12-03 13:09:00,14.95,13895.0,United Kingdom,2009-12-03,13:09:00,14.95
7528,490052,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,1,2009-12-03 13:09:00,12.75,13895.0,United Kingdom,2009-12-03,13:09:00,12.75
7531,490052,85063,CREAM SWEETHEART MAGAZINE RACK,1,2009-12-03 13:09:00,16.95,13895.0,United Kingdom,2009-12-03,13:09:00,16.95
7545,490053,85135A,YELLOW DRAGONFLY HELICOPTER,1,2009-12-03 13:17:00,7.95,14057.0,United Kingdom,2009-12-03,13:17:00,7.95
7552,490054,21217,RED SPOTTY ROUND CAKE TINS,6,2009-12-03 13:22:00,9.95,17017.0,United Kingdom,2009-12-03,13:22:00,59.699999999999996
7589,490057,22283,6 EGG HOUSE PAINTED WOOD,2,2009-12-03 13:25:00,7.95,17465.0,United Kingdom,2009-12-03,13:25:00,15.9
